MAPP_001,MAPP_002,MAPP_003,MAPP_004,MAPP_005,MAPP_006,MAPP_007,MAPP_008,MAPP_009,MAPP_010,MAPP_011,MAPP_012,MAPP_013,MAPP_014,MAPP_015,MAPP_016,MAPP_017,MAPP_018,MAPP_019,MAPP_020,MAPP_021,MAPP_022,MAPP_023,MAPP_024,MAPP_025,MAPP_026,MAPP_027,MAPP_028,MAPP_029,MAPP_030,MAPP_031,MAPP_032,MAPP_033,MAPP_034,MAPP_035,MAPP_036,MAPP_037,MAPP_038,MAPP_039,MAPP_040,MAPP_041,MAPP_043,MAPP_044,MAPP_045,MAPP_046,MAPP_048,MAPP_049,MAPP_050,MAPP_051,MAPP_052,MAPP_053,MAPP_055,MAPP_056,MAPP_057,MAPP_058,MAPP_059,MAPP_060,MAPP_061,MAPP_062,MAPP_063,MAPP_064,MAPP_065,MAPP_066,MAPP_067,MAPP_068,MAPP_069,MAPP_070,MAPP_071,MAPP_072,MAPP_073,MAPP_074,MAPP_075,MAPP_076,MAPP_077,MAPP_078,MAPP_079,MAPP_084,MAPP_086,MAPP_087A,MAPP_088,MAPP_090,MAPP_091,MAPP_105,MAPP_126,MAPP_127,MAPP_128,MAPP_129,MAPP_130,MAPP_131,MAPP_132,MAPP_133,MAPP_134,MAPP_135,MAPP_136,MAPP_137,MAPP_138,MAPP_139,MAPP_140,MAPP_141,MAPP_142,MAPP_153,MAPP_154,MAPP_155,MAPP_156,MAPP_157,MAPP_158,MAPP_159,MAPP_160,MAPP_161,MAPP_167,MAPP_168,MAPP_169,MAPP_170,MAPP_171,MAPP_172,MAPP_173,MAPP_174,MAPP_181,MAPP_182,MAPP_183,MAPP_184,MAPP_185,MAPP_191,MAPP_192,MAPP_193,MAPP_194,MAPP_195,MAPP_196,MAPP_197,MAPP_202,MAPP_203,MAPP_204,MAPP_210,MAPP_211,MAPP_212,MAPP_213,MAPP_214,MAPP_215,MAPP_216,MAPP_217,MAPP_218,MAPP_219,MAPP_220,MAPP_221,MAPP_222,MAPP_223,MAPP_224,MAPP_225,MAPP_226,MAPP_230,MAPP_238,MAPP_242,MAPP_243,MAPP_246A,MAPP_246C,MAPP_247,MAPP_248,MAPP_249,MAPP_250,MAPP_251,MAPP_255,MAPP_256B,MAPP_257,MAPP_259,MAPP_260,MAPP_261,MAPP_262,MAPP_263,MAPP_264,MAPP_265,MAPP_266
0,-6.38783979096453,-6.39427177783754,-5.07181522753628,-5.94499848175437,-6.09628917736443,-2.98849588276818,-4.9660043802671,-5.43905808338441,-4.41338923654398,-0.250686911752816,-6.18948997707384,-5.91249429366443,-4.06489987528995,-6.25175203315269,-6.01068131869689,-4.23688715233465,-5.15456207923421,-6.51641573849385,-7.15191868699939,-7.38912623515854,-6.23179835542237,-2.32938854929811,-4.22133300373519,-5.91484515162921,-5.00434543608126,-3.39480639051984,-6.86627570752312,-4.19316976083152,-5.77202892491132,-5.97161622298244,-7.95998568621063,-6.69576569850296,-6.7730935634844,-6.30035943322412,-5.67602248164479,-6.80658536564969,-6.54699562284778,-7.81196535567822,-7.15971755758826,-4.76454269462125,-5.38354633736739,-5.53547892008549,-5.12717330139663,-5.68499351106783,-6.97701070230436,-6.6881458140299,-5.41966908501978,-4.90144797021995,-5.41101232202905,-6.177951827662,-7.11473557726135,-6.6664471955553,-5.82600752085873,-6.0368798915835296,-6.58674086855249,-5.08051878494076,-5.44543251244408,-1.35019670999524,-0.998773279903847,-4.56172591148982,-0.133399146988131,-2.07951521411113,-2.10434175175197,-6.61406763512288,-4.90824018283071,-5.21700775023278,-5.18287405936611,-7.65599339380382,-7.13318542945075,-5.97677540201993,-5.56281095754466,-5.87091626728275,-4.06157097392732,-4.12851416513943,-7.16224918066334,-6.38781497506916,-5.03158435214724,-4.69327323643247,-8.05990399542578,-5.42192611244144,-6.59475549515467,-4.57740949406159,-4.92485757452085,-6.68519784141544,-6.23324734014059,-5.7373719117292,-6.85901272408974,-5.4300423185804,-7.31776322330884,-6.41735483033321,-5.15984248818514,-3.23267639903621,-7.81988887305304,-7.06994667924956,-5.04612590246019,-5.12266909800112,-5.31821158372249,-0.335256807278872,1.01423256866769,-6.69886768456517,-5.45311492327476,-5.11868623788805,-7.13455518364897,-5.61809785577902,-6.82599290714309,-2.03669477574931,-3.04116311494803,-1.49258918697102,-7.02375823437409,-3.48164924562092,-7.00142502104509,-6.47338047186041,-4.6383612989818,-8.20651303396062,-6.04510446907448,-6.31862198998161,-5.7295757393199,-3.88547803764509,-3.59270513012088,-6.11387892696293,-5.55077521911124,-6.01402672590186,-6.18540288026714,-6.70816447244039,-3.31943899825923,-5.97729985771609,-5.73513804654481,-5.17196905177218,-5.98962809910002,-6.38744412833388,-2.17286595785216,-6.02444873997261,-5.85497847026939,-3.93333545936427,-4.58414070965356,-5.88118376262394,-3.17852995580859,-7.59038468655688,-6.74045602828757,-3.59758653578553,-4.26308444544865,-6.31595632685577,-4.32606493095317,-5.32114109134262,-4.65076599648504,-5.6638400097711,-6.36872409926987,-4.91450095501525,-6.74579392235994,-5.78277711425821,-6.46000015984537,-5.15260136529142,-6.37393592799088,-6.73079481947888,-5.17269780813619,-2.69480303380045,-5.44192676801096,-5.48545028417864,-5.57138082371669,-3.95190884112645,-7.13148700921681,-6.32304076709775,-2.76641656111249,-3.8612473365503,-5.18142256286489,-5.76144880817378,-4.97982413671695,-5.30313722697045,-4.67167711779021,-6.21807917544082
-6.38783979096453,0,-8.11918512161151,-4.44594911747388,-6.02966307850691,-4.43865712762967,-0.441403671209437,-6.78330448222412,-6.6212501386839,-6.36362556520808,-1.85143055030572,-4.89488434588155,-5.44427297997871,-3.76191502012285,-6.74225207381057,-4.62345118933098,-6.18602430927735,-2.23492110555433,-5.81259357138728,-9.47770560071934,-8.42238750717148,-7.46479887810194,0.87420826293239,-2.52886686745453,-4.59287155377054,-4.65585524410261,-1.56309956537431,-9.30948474482375,-6.69441192231005,-7.57946738818353,-8.00965373072995,-7.01289357742157,-3.02968103326741,-8.26329352030182,-7.31734813605754,-5.20389437834879,-5.79483739687568,-5.27355914986499,-7.45235298986052,-7.69640791191419,-5.17046091024033,-2.17355365775598,-7.19730103200284,-5.87771695074113,-8.12047700282213,-7.03108946123657,-9.74801451748186,-6.66997693562811,-7.04988055264576,-5.61426702947317,-8.20595824123101,-8.94765051622251,-9.6542986533436,-6.59547286419087,-7.39165548443854,-8.19279223811704,-7.83314322572931,-6.37932053991982,2.10488924414703,2.77658995344758,-3.34207934071466,1.57002692242621,0.962348828543509,1.26533783986977,-7.1622220214148,-5.39933068686386,-5.45181892624415,-5.33898621928797,-7.47113366076048,-7.91001236672255,-7.96639098938923,-7.39881401162361,-8.0527467524561,-2.38432170596329,-4.01181521773165,-8.15898654306845,-6.95958252068228,-3.98751913391458,-7.96745747242619,-8.07963922703029,-5.81337056139344,-7.125964312703,-5.25987515723391,1.79662718492475,-6.59995332889042,-8.8562673302493,-4.87731977438738,-8.05659714614312,-6.31617551569734,-4.06622919052837,-8.16579092455617,1.92173259390552,-0.19558393587708,-7.68452225230479,-6.27860932859474,-2.31418527015306,-5.18783667296439,-7.46670789113411,2.20214766966845,1.40155930401204,-6.07506690776325,-4.51418371493619,-4.58669490665209,-6.74223497477582,-8.1659748880457,-8.2215909492395909,-0.215528115491819,-1.61367375266554,-1.99419297585648,-6.96061047254547,-2.47115684340551,-7.70885270369897,-6.99769448281515,-5.42695198992323,-3.79240592858287,-3.33811023057131,-7.24292939188666,-5.29194697272238,-0.420599160836476,-0.0300997278771496,-4.45198652265226,-4.58589610542934,-5.03971699153431,-5.49435621425604,-6.31280292595667,1.65864710194363,-4.76846700657781,-2.43406839778514,-6.51103656581249,-6.2203178712002,-5.96946964708259,0.56007605084659,-6.60108119488009,-6.69222085769749,0.31786387947168,-0.0303163307619283,-4.85093322136938,-1.91151156980526,-9.36253074476591,-7.04342987653064,-1.08952156040546,-2.81209150886417,-7.65871712443304,-2.11771370547767,-6.42760029491072,-4.06699461086376,-6.88924227963371,-7.44194037870887,-5.20374008646497,-6.43640350430093,-8.33567174247047,-6.18407885067862,1.82184074653677,-6.85582070080453,-6.04517221081946,-8.02171325841731,-0.186701268477764,-7.30959867675905,-5.70420764834116,-4.8278883525744,0.921328121721308,-6.69552559092268,-3.7517886145889,-0.245102031013289,0.288640949801016,-2.37288418619518,-5.3469512587657,-3.73321819329613,-4.15360727778168,-5.79757071481234,-5.1010041104467
-6.39427177783754,-8.11918512161151,0,-4.18350417837812,-5.56888192257149,-4.96664107853449,-0.170999133649732,-7.45311976511817,-5.51824512314989,-5.69571964007775,-0.963189388592642,-4.88307835203368,-3.62751653525157,-3.78880858752117,-5.82170364586563,-4.87305414225031,-6.12797939482709,-1.97924410730008,-5.13065571258564,-8.43164420101935,-8.24986369828091,-6.829924712406,0.669632900327223,-3.1463900353279,-5.31333459555607,-4.51495962429565,-0.926040309029236,-8.5195589023964,-6.58739716206835,-7.56541149257761,-8.2029908236107,-6.01186856271682,-3.29438051249702,-6.22528428403464,-6.2635375695374,-4.75525418666343,-4.59300130171051,-3.7149340411234,-5.95221625623378,-7.44970143221068,-4.46999802409757,-1.44323665018953,-7.00790531412154,-6.05320507756883,-7.09330409979427,-8.72353887209889,-8.43930510720128,-5.79366289271731,-7.86904410929542,-5.32146255475848,-9.6965765554329,-8.75844005910872,-8.57263179755287,-7.23312671931487,-7.32799943881602,-8.41496549858102,-7.15311555872883,-6.14987194600244,3.78464577284975,5.62407861292042,-3.20133706779547,4.73240493999692,3.69804502512657,3.68531716751901,-9.94954941033776,-7.05119107439546,-6.46268480351795,-6.13937697301336,-8.9768896612455,-7.21464546950108,-6.20889383584399,-6.57385365765113,-7.09406221022213,-2.80359774399958,-3.3060788927626,-8.6572426391832,-5.53280221652764,-4.23790192897842,-7.18662643024605,-8.48932108548703,-6.27570605670994,-6.16865585345607,-3.65919066719887,1.66595783364233,-6.81670216324337,-7.47078994462169,-2.57501946039515,-8.52565754590111,-5.14038715705896,-4.62620291563611,-6.56878339237674,1.72723419598953,-0.484319553630715,-7.224404532868,-6.08672524473587,-2.10893724840127,-3.75441345206558,-6.59703676141332,3.29825866936123,4.08898505081638,-4.94664625039833,-3.09643538651012,-2.3269388287194,-5.93829454462872,-6.85274900199024,-7.92612654631501,0.725536775341808,0.277096590215728,-1.50202884415378,-6.46603727008298,-2.2770871454909,-8.02891650602928,-6.26856210889373,-4.44193865044182,-3.47620624783538,-3.76540339700507,-7.77860691098459,-4.51760253874857,-0.538320860229069,-0.219434603730497,-4.34510119678215,-3.70047713377987,-4.53347350715561,-4.23524169957121,-5.57312282018689,1.89225252599966,-4.91621412014546,-2.24767525070771,-6.34184907499073,-5.51587299061645,-5.11176874311412,2.67687623329153,-6.20245984679567,-5.98744252918801,0.709173091953089,0.866175423041018,-5.45784147056889,-2.0104210305784,-8.89425476489297,-7.33974011619868,-0.206026448371448,-1.79477494252428,-6.08789111341433,-1.6316455868735,-6.09730232677027,-3.06415603354028,-5.13127766461752,-6.41173193148572,-4.28010847980279,-6.3315100406424,-6.43458694186105,-5.71125678787762,2.02736802968,-5.39711501691643,-5.78986108963248,-7.12241305488474,0.516103919699605,-7.50601423930276,-5.70078570992198,-5.36570225417385,1.1423602065719,-7.15957454843037,-3.03809912963464,0.0395265860561577,2.02720524794514,-2.70001092375722,-5.56435001244731,-4.10518847709606,-3.855511019297,-5.09884587464521,-4.71781749695273
-5.07181522753628,-4.44594911747388,-4.18350417837812,0,-5.72119240475345,-6.59129332832533,-5.91824182654966,-2.99475784533543,-5.53083429245529,-5.42100570415702,-1.93501577215302,-6.07136256333947,-5.0105934591718,-4.39487470740913,-6.22615863235933,-5.31192000306752,-6.06552553051044,-5.94915641009503,-5.43977910799889,-7.06979492040138,-4.45331971818047,-4.58612663386537,-5.95075911039283,-5.78334249747433,-6.21772629082832,-5.50483631697654,-6.29573282765995,-6.91145045824179,-5.74912518133989,-5.09470620890177,-7.0513253876675,-5.79638554232281,-6.83902834535204,-7.66723646556337,-6.82555427623686,-6.13801893606173,-6.89628738036538,-6.02479323924589,-5.84630821096788,-6.05966535287865,-6.15621832922018,-5.19614348388965,-5.60157868556812,-4.01509540892146,-2.85502997327412,-5.01154299024992,-4.25929692210796,-5.36489400390819,-6.89713042197618,-5.78268004012711,-5.56556470710556,-3.62392037527807,-5.61862213226006,-6.45771106225508,-4.40245178516953,-6.85115044880133,-4.70280735290769,-2.62254614555071,-1.77232290260151,-1.04394862898885,-4.93087914877897,0.725485011265038,-2.00389874143609,-3.0544842441912,-2.76253500961375,-0.997930501566685,-2.47178314238646,-1.56111598813827,-3.61961529238899,-7.06610985244837,-6.68332238042738,-4.94473461203959,-4.67888405096088,-7.09873592988165,-3.67053117120799,-5.23454660329471,-3.58540466463276,-5.82274250365941,-4.38223114214226,-5.49446038814551,-5.76397843756122,-5.68273426232235,-4.188471290783,-4.46826182078355,-5.22879739243958,-6.51853831447829,-3.89132813542729,-6.67438899807133,-6.26097531269055,-6.49996130652963,-7.39432835645176,-3.57358491307153,-5.96614666320671,-6.48257708930492,-7.36929651249752,-6.34357907972313,-3.93585172472178,-5.10985234148467,-2.03093279264809,-0.145334558612175,-4.93543346584318,-3.73286240701869,-4.11719530754064,-5.625879744706,-4.47159658355423,-4.70818092150648,-1.43757342482822,-2.86025107234935,-1.77590940146862,-6.37967608424351,-2.97629448167354,-4.02046804205414,-6.07604135010284,-2.93849883602964,-5.04409014223891,-3.33734079565045,-4.81725274707472,-5.94115148610798,-4.08684005030521,-4.84665016282284,-6.35602379461132,-4.87594629188001,-6.46831560925724,-4.60261834036273,-4.79842809692209,-2.87483393716322,-5.54130196172997,-5.06097453035975,-5.99447439450209,-5.60798864030062,-6.05807398163387,-2.7121483669595,-5.13075649696875,-4.39679696990701,-3.57854591927912,-4.17077434261408,-4.05555589411092,-4.88698694123682,-5.44841128224643,-6.32583807249986,-4.68499536456414,-4.3421144978254,-3.92657568889993,-4.79529623161931,-5.00046204511382,-4.93058035284802,-3.48977565923049,-5.54534913577792,-6.22680846751036,-5.32359716578196,-5.9196074536566,-5.56328743167763,-5.79397514082476,-4.38854696933224,-7.59762131886206,-5.93732562194884,-6.38921170690568,-5.90624460747557,-4.50989853415276,-6.52347699685652,-3.80260356183032,-4.69400134666032,-6.01393693781594,-3.30491474399863,-3.93167911189607,-4.50614000317517,-4.945861029483,-4.84247515948801,-5.90447661568414,-5.42009069704369,-5.60923149853092
-5.94499848175437,-6.02966307850691,-5.56888192257149,-5.72119240475345,0,-5.16600901325959,-6.34555685231281,-3.58771087138583,-5.91067155709957,-3.80835162630413,-2.48180301828994,-6.76157940229207,-5.74516878431635,-4.90552038300766,-6.22255788811583,-6.43035040129062,-4.3451459242747,-5.86407169320239,-6.49772847544314,-7.00946329690352,-6.44038566245122,-4.98181299658282,-4.33132728227937,-5.35553583750949,-6.17112804323674,-6.60773139480883,-7.83504336295873,-5.62652696302351,-6.00863718570377,-5.77306173576884,-5.89629491314493,-6.26562656401128,-6.09352658321726,-8.19141086718725,-7.24072098194678,-7.12663775060658,-7.83107178483174,-7.47661348577434,-7.09865795458469,-6.68327132571135,-6.32812079183401,-6.11809301908244,-6.81729958016058,-5.23605401265726,-5.77301256000031,-5.74156630924323,-6.38349166030485,-6.32300819123014,-6.14018119696948,-6.9429727336825,-5.46837757422144,-5.56043297505665,-7.16567666732775,-5.89247971627341,-5.74674333207192,-7.1609382969719,-4.91038552289883,-5.4677433660521,-1.46246972217444,-0.0773844371036444,-5.56164658759086,1.47602896179832,-2.27916349689834,-2.42525028384926,-5.28886313757321,-1.92730122071975,-3.40309817849434,-1.5043909076143,-5.7677003824714,-6.98639629922902,-6.51350726695925,-5.53443008371589,-7.05946087772303,-6.28387584146152,-4.70035817998197,-6.68823931440774,-6.26329970052018,-4.74986586051357,-4.45237921350302,-5.76000815330062,-6.47963735606548,-6.06157235751044,-5.10680099591486,-6.14262739391363,-6.2406092676713,-8.51373305931625,-5.29011994924128,-6.4874584159177,-5.09661160859623,-5.62939713130749,-6.05379484903555,-3.46222272406528,-4.85367631700473,-5.91961896353745,-7.09097727358672,-6.82249806337792,-6.15302038676101,-6.3237609151998,-2.33084429592515,-0.900657151800506,-6.13429448352089,-5.78004436160454,-4.17764450558523,-6.97316010202941,-5.68287401906116,-6.36535870692673,-0.710860332307686,-2.37268165622053,-0.458974190854645,-7.86192353812949,-2.40885198721552,-5.50177237756744,-7.52578503134194,-3.77950070362807,-6.10875305269399,-4.46630777094618,-5.8554390767672,-8.20024152456706,-5.12579084680875,-4.7393094032501,-6.00762218478528,-4.78580592144854,-6.68620407834669,-6.69964503135471,-5.79570137070884,-2.71176332365483,-5.89439035972417,-5.6361681790675,-6.48482428366586,-6.02840162663455,-6.19842344196147,-2.43515132461545,-5.8105770236533,-5.0523837688905,-3.1444212390913,-4.05635085373121,-5.09565707746403,-5.22369966225172,-7.69090462184763,-6.1409089323994,-4.92150849984728,-5.09361779438993,-5.91214851798929,-4.69613363686818,-5.02090968699262,-5.46919918602037,-5.75904925683179,-6.91564002504341,-5.30340469988108,-6.50983706842635,-7.15231794800972,-6.5183167944004,-6.33562847128481,-6.17205181652334,-7.55782191862884,-5.61065081064578,-6.16849080668029,-7.83504295172373,-7.70058526150906,-5.7778512610857,-3.65128053221536,-7.1982123250174,-6.45756167913723,-3.98006491688617,-4.47690728228854,-5.16454455542823,-7.03263424183779,-5.27917120893387,-7.17392245904506,-5.2859620134102,-5.38302050406018
-6.09628917736443,-4.43865712762967,-4.96664107853449,-6.59129332832533,-5.16600901325959,0,-2.86255005608137,-4.22523731488042,-5.32192014016071,-3.59024656818955,-1.39898331429247,-6.41640797746112,-5.49502681741209,-3.82375335642061,-5.68906802330946,-5.97458137648043,-4.70949782551344,-5.12545630205358,-5.10530303223408,-7.05285758935464,-7.10818925984636,-6.93572296594713,-1.96797150066747,-4.60958917634669,-6.83088768030092,-4.92164388139059,-3.21226925681402,-5.25000154342499,-4.05763112966998,-6.6065765776571,-5.74596734296943,-6.15290795404797,-6.36912087560812,-5.54086742757639,-6.53775673377402,-6.14965193616809,-5.5546115318411,-6.4666268558202,-5.87662841313934,-5.73463246942925,-3.95601827350944,-6.11316616265345,-4.61317759801316,-4.0721199071913,-3.90350573440549,-6.83400907861966,-6.57277970072542,-4.9922822298,-4.27417367952549,-5.00835692962735,-4.31926089549319,-5.44438039261327,-6.03372050937376,-5.61747083414693,-4.04889821123048,-5.48986774846881,-5.0058648950745,-3.80557317362546,-1.56439677557959,-1.50685058605248,-3.56816897088594,-0.909046917708129,-1.87979343538843,-2.74324008778182,-2.55359479683144,1.53670304915175,-1.79566700989041,-0.851827526340142,-4.45440072206407,-5.38110140754124,-5.9110270733642,-4.82829021561462,-5.46160192665116,-4.03477384895267,-4.62206411527882,-7.25275539859641,-5.38580228574256,-5.11417710282412,-3.8251432823201,-5.38555873604581,-4.92955685876927,-5.15582429341174,-4.54185386450883,-4.02818630646426,-5.242441991623,-5.68439972990613,-4.3162794811718,-7.14658471339903,-5.59018812053721,-8.00973100269395,-8.62918582850627,-5.2797716940591,-3.10137681095183,-8.83873384611039,-7.6602738325588,-4.95724682609278,-3.27796125817274,-5.29839970646902,-1.20766041826883,-0.388289501846033,-4.41733309623461,-3.95704424285431,-5.22485753478442,-5.72289463465768,-4.78844590391646,-5.05630818829953,-2.13681046495496,-3.03046864277117,-0.709502967472402,-5.24925448368334,-2.49950552881435,-6.29100136429444,-6.77901116897573,-3.10280341965729,-6.00020377135778,-3.64942478095039,-5.13097666503967,-6.17340066649364,-4.24061781046609,-3.76618930259874,-7.98977412213067,-5.51644179295254,-5.99031523869627,-5.26371730335119,-6.08102520563768,-2.84597779022942,-5.79380419488594,-5.42809023228306,-5.46493204704757,-5.42354759175725,-6.00330477566917,-2.78156255043963,-8.09996480126855,-6.38896193118455,-6.42845091526689,-4.73245915466625,-4.6790877137124,-3.87892466763688,-5.81818407971239,-6.21349776366198,-4.46398000688712,-4.92882994741695,-4.5922856034535,-3.16594845746308,-2.87794789809543,-4.25462566864935,-3.00258518347329,-6.77962089082023,-5.39959210317873,-5.80827509576598,-4.46150029160724,-6.99560996371206,-4.9226168186162,-4.89782318553352,-5.72364306346103,-6.22881145465838,-3.20310015252544,-5.59514689660602,-5.42276738955269,-6.48200497309128,-6.02096827471965,-7.78094123424302,-5.62965752968149,-3.30311945753886,-4.0094926394538,-5.15780842362851,-7.06804670138859,-4.62572493805833,-5.75124577428174,-4.27555806387597,-5.57968450000667
-2.98849588276818,-0.441403671209437,-0.170999133649732,-5.91824182654966,-6.34555685231281,-2.86255005608137,0,0.326041918651216,-3.58394105601166,-3.99106099277542,-0.0345562294594383,-3.77973614289182,-6.81860367175975,-3.68439309717525,-5.81647544185859,-2.28589047686868,-4.98600581220431,-3.44429821349059,-5.82151934914464,-7.26125561469866,-2.61513419961346,-1.94438559982437,-5.66799143637033,-3.78786579947775,-3.89207715225735,-4.04824070117989,-6.54568073450201,-6.79393092875803,-3.49174758489257,-3.05899796376367,-4.41198341147868,-3.63971127140675,-6.37571434619368,-8.19242111174015,-2.49597974796543,-4.13277677358996,-2.75943454794999,-4.02852908070181,-3.68466409319138,-1.63443817492233,-4.62711824511179,-3.66892577459093,-0.240823844169711,-1.82527678727139,0.353856004554143,-5.30384370952104,-2.23968456654443,-5.51634183960587,-6.93333314503898,-3.75313002757294,-5.75579463533453,0.336575649189458,-5.56637045112081,-2.88710460539551,0.282000912453741,-4.41389761581848,-3.74488351446758,1.83818071731625,-1.72423530747984,-1.15713410622085,-3.92283007156352,0.511733573651877,-2.05974688637545,-1.86183700128145,-0.0709215373798127,0.48944958312674,0.0481852221630261,0.753643144928381,0.221847356633154,-5.21812689605113,-3.92359243636385,-1.95460763963757,-4.64747654726285,-7.65352020140766,-3.03369531156981,-2.43926699041725,-0.235010769744552,-4.52538563126763,-0.841570344176867,-1.7741134512803,-3.1602911880043,-5.33988566800162,-2.90514536180348,-1.01475384141289,-4.9643218941622,-5.72360191510927,-1.29187703280086,-6.97719525369126,-5.71631141362255,-5.25505406933209,-6.2811515894815,-1.64964820053244,-5.78366998838363,-7.82452349775193,-6.5149379299992,-5.32350622188263,-1.10155949429658,-2.13457167024543,-2.56246132309108,-0.924110383633064,-3.89488324114931,-2.43993851018845,-1.6852140064976,-3.89384473450234,-1.09683433321677,-1.61946241454898,-1.00134734915682,-2.09594321194029,-0.451004481855557,-3.34951510175885,-2.12714135718902,-1.77576955732318,-3.12589338337747,1.01076918411222,-2.02973508481046,-1.35738787882948,-4.18504649269114,-6.21691424584173,-2.83795098627379,-3.68918538227688,-5.75650589101679,-3.52595144721203,-3.58682745959562,-3.72343947917588,-2.62538007743229,-1.36821857583344,-2.55866757634856,-2.4723792932777,-3.84419924727606,-3.17064058406484,-4.20739672330128,-2.43308862255258,-3.09552743674102,-2.01161174168257,-1.72164194000887,-2.57725337498742,-4.59280827497851,-4.93434085276504,-3.56872639398462,-4.93725232830155,-2.86407767385037,-2.87180812777618,-1.68068516409458,-3.85912228273588,-1.73016939266735,-3.44133711524947,-1.02543961146839,-3.40569276298276,-5.08699307342272,-4.81879987910329,-1.74146566435613,-2.16952014111427,-2.1938795278889,-1.47404692702633,-7.04235349299711,-7.1583828534527,-5.67776376562125,-3.51450988120359,-7.53275859564149,-5.71580172404143,-2.56319117344431,-5.07697671816585,-4.06891168100326,-2.78569866862,-3.22539402573308,-2.08750380453201,-3.22476153009368,-2.95330519730295,-6.9948832808817,-3.77167424833611,-2.88337930590905
-4.9660043802671,-6.78330448222412,-7.45311976511817,-2.99475784533543,-3.58771087138583,-4.22523731488042,0.326041918651216,0,-5.20193536379071,-4.70013185392852,-0.94457903207634,-2.67406309249169,-2.80678123109909,-3.68314008192697,-3.82612554110876,-3.8421254114063,-5.15478420336249,-1.1695407361817,-3.53597079308924,-6.7718152990197,-6.23199046684896,-5.15606627771545,1.29202166984657,-2.06026336726538,-3.66775721122551,-3.70790182615612,-1.1358312988679,-5.85600962566449,-5.46004601420666,-5.41258873275579,-5.3876808591703,-5.09714941568583,-1.99149895644118,-5.91874796460921,-5.89072550628646,-4.03159443192822,-4.34866368499971,-3.04522032322885,-5.00645625884408,-6.09167396340395,-3.8647674316325,-1.48980792473259,-5.11979051357334,-6.45037790998928,-6.07152683991786,-6.76287495300454,-8.51426719749505,-6.41682866935812,-5.97150316447608,-4.5217417115582,-8.04258773346099,-8.30375466683847,-6.90490173538161,-5.69742222417087,-6.06298679623586,-6.33330454333627,-2.93910615996706,-4.45957795330547,2.76630248079707,4.02437766262359,-3.01886017266952,4.16808891357641,3.03376120514926,3.00497844433192,-7.33032899604463,-6.05675897309701,-5.99185535679023,-5.7005702047147,-6.330813338835,-6.4073550594905,-5.28642404404418,-3.79596544003931,-6.04159104346322,-2.0531552823248,-3.56042094745343,-7.50225250115282,-4.66872367712846,-3.62259656370362,-5.99022552002825,-5.96190150645155,-4.67534530193067,-5.03778622316984,-3.93993598144484,0.63164625877708,-8.26458691223177,-6.72824648022554,-2.06782543596927,-8.58834577688568,-5.41930893274204,-4.53887433705593,-5.73879387848789,1.51171155587524,0.252524924421346,-5.78797169944413,-4.74806817697388,-1.71638245799972,-3.98110740925871,-5.8323399991007,2.36072543031957,3.51940370639528,-4.69079148782072,-3.59027495360173,-1.59620800395175,-4.64273387054883,-5.58874750165281,-6.46475417378395,-0.152100995459139,1.11330935292507,-2.04158565044103,-5.00558545972949,-2.42504071027305,-6.32485178530134,-5.58177155995,-4.33001251289385,-3.08622703126789,-4.29458988291937,-6.67467143635853,-4.15806716715536,-0.257792363814837,-0.603748324603709,-4.55995333576293,-3.04681026677791,-3.63768796553989,-4.19816882478366,-2.98305054058614,1.45170238484239,-4.53568484678365,-2.33774469653758,-6.10974628721066,-4.21183475995265,-3.84021095392549,2.72160944617232,-4.71117425008754,-5.17403073905621,0.815505672225863,0.292746464951251,-5.46569865356033,-1.85807814500933,-6.7256754142666,-5.55051320594646,-0.57962547947518706,-1.65060254083535,-4.90584418824755,-2.44942730736031,-5.6767959808021,-3.23925646339198,-6.42564470503557,-5.31120018791188,-2.82352604935162,-4.81905726480513,-5.09732678579369,-5.81490473597422,1.64059781519737,-3.69711266807241,-5.17168268245992,-5.9268267520434,0.0768083422902614,-4.63353659052444,-4.00014563719152,-3.4091728499322,1.23066042110902,-6.00877533669655,-2.14416815813889,-0.285335051865557,0.969884037211717,-1.65643103515311,-4.34306080276295,-3.26662757754234,-2.43430073005667,-3.91282442087527,-3.90129834169595
